No.;Time;;Time 1;Time 2;Delay;;Delay 1;Delay 2;Jitter
52671;291,318018;;291,318018;291,318562;0,000544;;0,000544;-7,4E-05;-0,000618
52672;291,318562;;291,318562;291,318562;0;;-7,4E-05;-0,000503;-0,000429
52673;291,318562;;291,318562;291,318636;7,4E-05;;-0,000503;0,000577;0,00108
52674;291,318636;;291,318636;291,319213;0,000577;;0,000577;-4,2E-05;-0,000619
52675;291,319213;;291,319213;291,319213;0;;-4,2E-05;-0,000495;-0,000453
52676;291,319213;;291,319213;291,319255;4,2E-05;;-0,000495;0,000537;0,001032
52677;291,319255;;291,319255;291,319792;0,000537;;0,000537;-6,8E-05;-0,000605
52678;291,319792;;291,319792;291,319792;0;;-6,8E-05;-0,000498;-0,00043
52679;291,319792;;291,319792;291,31986;6,8E-05;;-0,000498;0,000566;0,001064
52680;291,31986;;291,31986;291,320426;0,000566;;0,000566;0;-0,000566
52681;291,320426;;291,320426;291,320426;0;;0;-8,5E-05;-8,5E-05
52682;291,320426;;291,320426;291,320426;0;;-8,5E-05;-0,029999;-0,029914
52683;291,320426;;291,320426;291,320511;8,5E-05;;-0,029999;0,030084;0,060083
52684;291,320511;;291,320511;291,350595;0,030084;;0,030084;0;-0,030084
52685;291,350595;;291,350595;291,350595;0;;0;0;0
52686;291,350595;;291,350595;291,350595;0;;0;0;0
52687;291,350595;;291,350595;291,350595;0;;0;0;0
52688;291,350595;;291,350595;291,350595;0;;0;0;0
52689;291,350595;;291,350595;291,350595;0;;0;0;0
52690;291,350595;;291,350595;291,350595;0;;0;0;0
52691;291,350595;;291,350595;291,350595;0;;0;0;0
52692;291,350595;;291,350595;291,350595;0;;0;0;0
52693;291,350595;;291,350595;291,350595;0;;0;0;0
52694;291,350595;;291,350595;291,350595;0;;0;0;0
52695;291,350595;;291,350595;291,350595;0;;0;0;0
52696;291,350595;;291,350595;291,350595;0;;0;-0,000172;-0,000172
52697;291,350595;;291,350595;291,350595;0;;-0,000172;-0,002691;-0,002519
52698;291,350595;;291,350595;291,350767;0,000172;;-0,002691;0,002863;0,005554
52699;291,350767;;291,350767;291,35363;0,002863;;0,002863;-4,5E-05;-0,002908
52700;291,35363;;291,35363;291,35363;0;;-4,5E-05;-0,01177;-0,011725
52701;291,35363;;291,35363;291,353675;4,5E-05;;-0,01177;0,011815;0,023585
52702;291,353675;;291,353675;291,36549;0,011815;;0,011815;0;-0,011815
52703;291,36549;;291,36549;291,36549;0;;0;0;0
52704;291,36549;;291,36549;291,36549;0;;0;0;0
52705;291,36549;;291,36549;291,36549;0;;0;0;0
52706;291,36549;;291,36549;291,36549;0;;0;0;0
52707;291,36549;;291,36549;291,36549;0;;0;0;0
52708;291,36549;;291,36549;291,36549;0;;0;0;0
52709;291,36549;;291,36549;291,36549;0;;0;0;0
52710;291,36549;;291,36549;291,36549;0;;0;0;0
52711;291,36549;;291,36549;291,36549;0;;0;0;0
52712;291,36549;;291,36549;291,36549;0;;0;0;0
52713;291,36549;;291,36549;291,36549;0;;0;0;0
52714;291,36549;;291,36549;291,36549;0;;0;0;0
52715;291,36549;;291,36549;291,36549;0;;0;0;0
52716;291,36549;;291,36549;291,36549;0;;0;0;0
52717;291,36549;;291,36549;291,36549;0;;0;0;0
52718;291,36549;;291,36549;291,36549;0;;0;0;0
52719;291,36549;;291,36549;291,36549;0;;0;0;0
52720;291,36549;;291,36549;291,36549;0;;0;0;0
52721;291,36549;;291,36549;291,36549;0;;0;0;0
52722;291,36549;;291,36549;291,36549;0;;0;0;0
52723;291,36549;;291,36549;291,36549;0;;0;0;0
52724;291,36549;;291,36549;291,36549;0;;0;0;0
52725;291,36549;;291,36549;291,36549;0;;0;0;0
52726;291,36549;;291,36549;291,36549;0;;0;0;0
52727;291,36549;;291,36549;291,36549;0;;0;0;0
52728;291,36549;;291,36549;291,36549;0;;0;0;0
52729;291,36549;;291,36549;291,36549;0;;0;0;0
52730;291,36549;;291,36549;291,36549;0;;0;0;0
52731;291,36549;;291,36549;291,36549;0;;0;0;0
52732;291,36549;;291,36549;291,36549;0;;0;-0,000323;-0,000323
52733;291,36549;;291,36549;291,36549;0;;-0,000323;-0,000218;0,000105
52734;291,36549;;291,36549;291,365813;0,000323;;-0,000218;0,000541;0,000759
52735;291,365813;;291,365813;291,366354;0,000541;;0,000541;-5,6E-05;-0,000597
52736;291,366354;;291,366354;291,366354;0;;-5,6E-05;-0,000385;-0,000329
52737;291,366354;;291,366354;291,36641;5,6E-05;;-0,000385;0,000441;0,000826
52738;291,36641;;291,36641;291,366851;0,000441;;0,000441;-6,5E-05;-0,000506
52739;291,366851;;291,366851;291,366851;0;;-6,5E-05;-0,00045;-0,000385
52740;291,366851;;291,366851;291,366916;6,5E-05;;-0,00045;0,000515;0,000965
52741;291,366916;;291,366916;291,367431;0,000515;;0,000515;-3,1E-05;-0,000546
52742;291,367431;;291,367431;291,367431;0;;-3,1E-05;-0,000596;-0,000565
52743;291,367431;;291,367431;291,367462;3,1E-05;;-0,000596;0,000627;0,001223
52744;291,367462;;291,367462;291,368089;0,000627;;0,000627;-7E-05;-0,000697
52745;291,368089;;291,368089;291,368089;0;;-7E-05;-0,00042;-0,00035
52746;291,368089;;291,368089;291,368159;7E-05;;-0,00042;0,00049;0,00091
52747;291,368159;;291,368159;291,368649;0,00049;;0,00049;-9E-05;-0,00058
52748;291,368649;;291,368649;291,368649;0;;-9E-05;-0,000521;-0,000431
52749;291,368649;;291,368649;291,368739;9E-05;;-0,000521;0,000611;0,001132
52750;291,368739;;291,368739;291,36935;0,000611;;0,000611;-7,1E-05;-0,000682
52751;291,36935;;291,36935;291,36935;0;;-7,1E-05;-0,000376;-0,000305
52752;291,36935;;291,36935;291,369421;7,1E-05;;-0,000376;0,000447;0,000823
52753;291,369421;;291,369421;291,369868;0,000447;;0,000447;-6,9E-05;-0,000516
52754;291,369868;;291,369868;291,369868;0;;-6,9E-05;-0,000789;-0,00072
52755;291,369868;;291,369868;291,369937;6,9E-05;;-0,000789;0,000858;0,001647
52756;291,369937;;291,369937;291,370795;0,000858;;0,000858;-6,9E-05;-0,000927
52757;291,370795;;291,370795;291,370795;0;;-6,9E-05;-0,000495;-0,000426
52758;291,370795;;291,370795;291,370864;6,9E-05;;-0,000495;0,000564;0,001059
52759;291,370864;;291,370864;291,371428;0,000564;;0,000564;-8,6E-05;-0,00065
52760;291,371428;;291,371428;291,371428;0;;-8,6E-05;-0,000432;-0,000346
52761;291,371428;;291,371428;291,371514;8,6E-05;;-0,000432;0,000518;0,00095
52762;291,371514;;291,371514;291,372032;0,000518;;0,000518;-7,1E-05;-0,000589
52763;291,372032;;291,372032;291,372032;0;;-7,1E-05;-0,000499;-0,000428
52764;291,372032;;291,372032;291,372103;7,1E-05;;-0,000499;0,00057;0,001069
52765;291,372103;;291,372103;291,372673;0,00057;;0,00057;-4,1E-05;-0,000611
52766;291,372673;;291,372673;291,372673;0;;-4,1E-05;-0,000545;-0,000504
52767;291,372673;;291,372673;291,372714;4,1E-05;;-0,000545;0,000586;0,001131
52768;291,372714;;291,372714;291,3733;0,000586;;0,000586;-7,7E-05;-0,000663
52769;291,3733;;291,3733;291,3733;0;;-7,7E-05;-0,00044;-0,000363
52770;291,3733;;291,3733;291,373377;7,7E-05;;-0,00044;0,000517;0,000957
52771;291,373377;;291,373377;291,373894;0,000517;;0,000517;-8,3E-05;-0,0006
52772;291,373894;;291,373894;291,373894;0;;-8,3E-05;-0,000368;-0,000285
52773;291,373894;;291,373894;291,373977;8,3E-05;;-0,000368;0,000451;0,000819
52774;291,373977;;291,373977;291,374428;0,000451;;0,000451;-7,6E-05;-0,000527
52775;291,374428;;291,374428;291,374428;0;;-7,6E-05;-0,000758;-0,000682
52776;291,374428;;291,374428;291,374504;7,6E-05;;-0,000758;0,000834;0,001592
52777;291,374504;;291,374504;291,375338;0,000834;;0,000834;-7,8E-05;-0,000912
52778;291,375338;;291,375338;291,375338;0;;-7,8E-05;-0,000485;-0,000407
52779;291,375338;;291,375338;291,375416;7,8E-05;;-0,000485;0,000563;0,001048
52780;291,375416;;291,375416;291,375979;0,000563;;0,000563;-7,7E-05;-0,00064
52781;291,375979;;291,375979;291,375979;0;;-7,7E-05;-0,000445;-0,000368
52782;291,375979;;291,375979;291,376056;7,7E-05;;-0,000445;0,000522;0,000967
52783;291,376056;;291,376056;291,376578;0,000522;;0,000522;-7,4E-05;-0,000596
52784;291,376578;;291,376578;291,376578;0;;-7,4E-05;-0,000544;-0,00047
52785;291,376578;;291,376578;291,376652;7,4E-05;;-0,000544;0,000618;0,001162
52786;291,376652;;291,376652;291,37727;0,000618;;0,000618;-4,9E-05;-0,000667
52787;291,37727;;291,37727;291,37727;0;;-4,9E-05;-0,001957;-0,001908
52788;291,37727;;291,37727;291,377319;4,9E-05;;-0,001957;0,002006;0,003963
52789;291,377319;;291,377319;291,379325;0,002006;;0,002006;0;-0,002006
52790;291,379325;;291,379325;291,379325;0;;0;0;0
52791;291,379325;;291,379325;291,379325;0;;0;0;0
52792;291,379325;;291,379325;291,379325;0;;0;0;0
52793;291,379325;;291,379325;291,379325;0;;0;-0,000107;-0,000107
52794;291,379325;;291,379325;291,379325;0;;-0,000107;-0,000325;-0,000218
52795;291,379325;;291,379325;291,379432;0,000107;;-0,000325;0,000432;0,000757
52796;291,379432;;291,379432;291,379864;0,000432;;0,000432;-4,6E-05;-0,000478
52797;291,379864;;291,379864;291,379864;0;;-4,6E-05;-0,000595;-0,000549
52798;291,379864;;291,379864;291,37991;4,6E-05;;-0,000595;0,000641;0,001236
52799;291,37991;;291,37991;291,380551;0,000641;;0,000641;-6,3E-05;-0,000704
52800;291,380551;;291,380551;291,380551;0;;-6,3E-05;-0,000394;-0,000331
52801;291,380551;;291,380551;291,380614;6,3E-05;;-0,000394;0,000457;0,000851
52802;291,380614;;291,380614;291,381071;0,000457;;0,000457;-4,5E-05;-0,000502
52803;291,381071;;291,381071;291,381071;0;;-4,5E-05;-0,000531;-0,000486
52804;291,381071;;291,381071;291,381116;4,5E-05;;-0,000531;0,000576;0,001107
52805;291,381116;;291,381116;291,381692;0,000576;;0,000576;-4,9E-05;-0,000625
52806;291,381692;;291,381692;291,381692;0;;-4,9E-05;-0,000515;-0,000466
52807;291,381692;;291,381692;291,381741;4,9E-05;;-0,000515;0,000564;0,001079
52808;291,381741;;291,381741;291,382305;0,000564;;0,000564;-5,6E-05;-0,00062
52809;291,382305;;291,382305;291,382305;0;;-5,6E-05;-0,000547;-0,000491
52810;291,382305;;291,382305;291,382361;5,6E-05;;-0,000547;0,000603;0,00115
52811;291,382361;;291,382361;291,382964;0,000603;;0,000603;-5,8E-05;-0,000661
52812;291,382964;;291,382964;291,382964;0;;-5,8E-05;-0,000461;-0,000403
52813;291,382964;;291,382964;291,383022;5,8E-05;;-0,000461;0,000519;0,00098
52814;291,383022;;291,383022;291,383541;0,000519;;0,000519;-6,8E-05;-0,000587
52815;291,383541;;291,383541;291,383541;0;;-6,8E-05;-0,00456;-0,004492
52816;291,383541;;291,383541;291,383609;6,8E-05;;-0,00456;0,004628;0,009188
52817;291,383609;;291,383609;291,388237;0,004628;;0,004628;-7,8E-05;-0,004706
52818;291,388237;;291,388237;291,388237;0;;-7,8E-05;-0,000786;-0,000708
52819;291,388237;;291,388237;291,388315;7,8E-05;;-0,000786;0,000864;0,00165
52820;291,388315;;291,388315;291,389179;0,000864;;0,000864;-5E-05;-0,000914
52821;291,389179;;291,389179;291,389179;0;;-5E-05;-0,000472;-0,000422
52822;291,389179;;291,389179;291,389229;5E-05;;-0,000472;0,000522;0,000994
52823;291,389229;;291,389229;291,389751;0,000522;;0,000522;-6,4E-05;-0,000586
52824;291,389751;;291,389751;291,389751;0;;-6,4E-05;-0,015306;-0,015242
52825;291,389751;;291,389751;291,389815;6,4E-05;;-0,015306;0,01537;0,030676
52826;291,389815;;291,389815;291,405185;0,01537;;0,01537;-8E-05;-0,01545
52827;291,405185;;291,405185;291,405185;0;;-8E-05;-0,002829;-0,002749
52828;291,405185;;291,405185;291,405265;8E-05;;-0,002829;0,002909;0,005738
52829;291,405265;;291,405265;291,408174;0,002909;;0,002909;0;-0,002909
52830;291,408174;;291,408174;291,408174;0;;0;-4,8E-05;-4,8E-05
52831;291,408174;;291,408174;291,408174;0;;-4,8E-05;-0,001032;-0,000984
52832;291,408174;;291,408174;291,408222;4,8E-05;;-0,001032;0,00108;0,002112
52833;291,408222;;291,408222;291,409302;0,00108;;0,00108;-6,9E-05;-0,001149
52834;291,409302;;291,409302;291,409302;0;;-6,9E-05;-0,000502;-0,000433
52835;291,409302;;291,409302;291,409371;6,9E-05;;-0,000502;0,000571;0,001073
52836;291,409371;;291,409371;291,409942;0,000571;;0,000571;-6,9E-05;-0,00064
52837;291,409942;;291,409942;291,409942;0;;-6,9E-05;-0,000432;-0,000363
52838;291,409942;;291,409942;291,410011;6,9E-05;;-0,000432;0,000501;0,000933
52839;291,410011;;291,410011;291,410512;0,000501;;0,000501;-5,3E-05;-0,000554
52840;291,410512;;291,410512;291,410512;0;;-5,3E-05;-0,000595;-0,000542
52841;291,410512;;291,410512;291,410565;5,3E-05;;-0,000595;0,000648;0,001243
52842;291,410565;;291,410565;291,411213;0,000648;;0,000648;-6,6E-05;-0,000714
52843;291,411213;;291,411213;291,411213;0;;-6,6E-05;-0,003555;-0,003489
52844;291,411213;;291,411213;291,411279;6,6E-05;;-0,003555;0,003621;0,007176
52845;291,411279;;291,411279;291,4149;0,003621;;0,003621;0;-0,003621
52846;291,4149;;291,4149;291,4149;0;;0;0;0
52847;291,4149;;291,4149;291,4149;0;;0;0;0
52848;291,4149;;291,4149;291,4149;0;;0;0;0
52849;291,4149;;291,4149;291,4149;0;;0;0;0
52850;291,4149;;291,4149;291,4149;0;;0;0;0
52851;291,4149;;291,4149;291,4149;0;;0;0;0
52852;291,4149;;291,4149;291,4149;0;;0;0;0
52853;291,4149;;291,4149;291,4149;0;;0;-0,000147;-0,000147
52854;291,4149;;291,4149;291,4149;0;;-0,000147;-0,000194;-4,7E-05
52855;291,4149;;291,4149;291,415047;0,000147;;-0,000194;0,000341;0,000535
52856;291,415047;;291,415047;291,415388;0,000341;;0,000341;-4E-05;-0,000381
52857;291,415388;;291,415388;291,415388;0;;-4E-05;-0,000562;-0,000522
52858;291,415388;;291,415388;291,415428;4E-05;;-0,000562;0,000602;0,001164
52859;291,415428;;291,415428;291,41603;0,000602;;0,000602;-6,5E-05;-0,000667
52860;291,41603;;291,41603;291,41603;0;;-6,5E-05;-0,000336;-0,000271
52861;291,41603;;291,41603;291,416095;6,5E-05;;-0,000336;0,000401;0,000737
52862;291,416095;;291,416095;291,416496;0,000401;;0,000401;-7,2E-05;-0,000473
52863;291,416496;;291,416496;291,416496;0;;-7,2E-05;-0,000816;-0,000744
52864;291,416496;;291,416496;291,416568;7,2E-05;;-0,000816;0,000888;0,001704
52865;291,416568;;291,416568;291,417456;0,000888;;0,000888;-5,2E-05;-0,00094
52866;291,417456;;291,417456;291,417456;0;;-5,2E-05;-0,000445;-0,000393
52867;291,417456;;291,417456;291,417508;5,2E-05;;-0,000445;0,000497;0,000942
52868;291,417508;;291,417508;291,418005;0,000497;;0,000497;-8,7E-05;-0,000584
52869;291,418005;;291,418005;291,418005;0;;-8,7E-05;-0,000534;-0,000447
52870;291,418005;;291,418005;291,418092;8,7E-05;;-0,000534;0,000621;0,001155
52871;291,418092;;291,418092;291,418713;0,000621;;0,000621;-4,7E-05;-0,000668
52872;291,418713;;291,418713;291,418713;0;;-4,7E-05;-0,000533;-0,000486
52873;291,418713;;291,418713;291,41876;4,7E-05;;-0,000533;0,00058;0,001113
52874;291,41876;;291,41876;291,41934;0,00058;;0,00058;-5,8E-05;-0,000638
52875;291,41934;;291,41934;291,41934;0;;-5,8E-05;-0,000482;-0,000424
52876;291,41934;;291,41934;291,419398;5,8E-05;;-0,000482;0,00054;0,001022
52877;291,419398;;291,419398;291,419938;0,00054;;0,00054;-6,6E-05;-0,000606
52878;291,419938;;291,419938;291,419938;0;;-6,6E-05;-0,000445;-0,000379
52879;291,419938;;291,419938;291,420004;6,6E-05;;-0,000445;0,000511;0,000956
52880;291,420004;;291,420004;291,420515;0,000511;;0,000511;-7,4E-05;-0,000585
52881;291,420515;;291,420515;291,420515;0;;-7,4E-05;-0,00072;-0,000646
52882;291,420515;;291,420515;291,420589;7,4E-05;;-0,00072;0,000794;0,001514
52883;291,420589;;291,420589;291,421383;0,000794;;0,000794;-7,6E-05;-0,00087
52884;291,421383;;291,421383;291,421383;0;;-7,6E-05;-0,000498;-0,000422
52885;291,421383;;291,421383;291,421459;7,6E-05;;-0,000498;0,000574;0,001072
52886;291,421459;;291,421459;291,422033;0,000574;;0,000574;-7,4E-05;-0,000648
52887;291,422033;;291,422033;291,422033;0;;-7,4E-05;-0,000445;-0,000371
52888;291,422033;;291,422033;291,422107;7,4E-05;;-0,000445;0,000519;0,000964
52889;291,422107;;291,422107;291,422626;0,000519;;0,000519;-7,1E-05;-0,00059
52890;291,422626;;291,422626;291,422626;0;;-7,1E-05;-0,000589;-0,000518
52891;291,422626;;291,422626;291,422697;7,1E-05;;-0,000589;0,00066;0,001249
52892;291,422697;;291,422697;291,423357;0,00066;;0,00066;-6,3E-05;-0,000723
52893;291,423357;;291,423357;291,423357;0;;-6,3E-05;-0,00034;-0,000277
52894;291,423357;;291,423357;291,42342;6,3E-05;;-0,00034;0,000403;0,000743
52895;291,42342;;291,42342;291,423823;0,000403;;0,000403;-6,4E-05;-0,000467
52896;291,423823;;291,423823;291,423823;0;;-6,4E-05;-0,000431;-0,000367
52897;291,423823;;291,423823;291,423887;6,4E-05;;-0,000431;0,000495;0,000926
52898;291,423887;;291,423887;291,424382;0,000495;;0,000495;-8,5E-05;-0,00058
52899;291,424382;;291,424382;291,424382;0;;-8,5E-05;-0,019433;-0,019348
52900;291,424382;;291,424382;291,424467;8,5E-05;;-0,019433;0,019518;0,038951
52901;291,424467;;291,424467;291,443985;0,019518;;0,019518;0;-0,019518
52902;291,443985;;291,443985;291,443985;0;;0;0;0
52903;291,443985;;291,443985;291,443985;0;;0;0;0
52904;291,443985;;291,443985;291,443985;0;;0;0;0
52905;291,443985;;291,443985;291,443985;0;;0;0;0
52906;291,443985;;291,443985;291,443985;0;;0;0;0
52907;291,443985;;291,443985;291,443985;0;;0;0;0
52908;291,443985;;291,443985;291,443985;0;;0;0;0
52909;291,443985;;291,443985;291,443985;0;;0;0;0
52910;291,443985;;291,443985;291,443985;0;;0;0;0
52911;291,443985;;291,443985;291,443985;0;;0;0;0
52912;291,443985;;291,443985;291,443985;0;;0;0;0
52913;291,443985;;291,443985;291,443985;0;;0;0;0
52914;291,443985;;291,443985;291,443985;0;;0;0;0
52915;291,443985;;291,443985;291,443985;0;;0;0;0
52916;291,443985;;291,443985;291,443985;0;;0;0;0
52917;291,443985;;291,443985;291,443985;0;;0;0;0
52918;291,443985;;291,443985;291,443985;0;;0;0;0
52919;291,443985;;291,443985;291,443985;0;;0;0;0
52920;291,443985;;291,443985;291,443985;0;;0;0;0
52921;291,443985;;291,443985;291,443985;0;;0;0;0
52922;291,443985;;291,443985;291,443985;0;;0;0;0
52923;291,443985;;291,443985;291,443985;0;;0;0;0
52924;291,443985;;291,443985;291,443985;0;;0;0;0
52925;291,443985;;291,443985;291,443985;0;;0;0;0
52926;291,443985;;291,443985;291,443985;0;;0;0;0
52927;291,443985;;291,443985;291,443985;0;;0;0;0
52928;291,443985;;291,443985;291,443985;0;;0;0;0
52929;291,443985;;291,443985;291,443985;0;;0;0;0
52930;291,443985;;291,443985;291,443985;0;;0;0;0
52931;291,443985;;291,443985;291,443985;0;;0;-0,000602;-0,000602
52932;291,443985;;291,443985;291,443985;0;;-0,000602;-0,002843;-0,002241
52933;291,443985;;291,443985;291,444587;0,000602;;-0,002843;0,003445;0,006288
52934;291,444587;;291,444587;291,448032;0,003445;;0,003445;0;-0,003445
52935;291,448032;;291,448032;291,448032;0;;0;0;0
52936;291,448032;;291,448032;291,448032;0;;0;0;0
52937;291,448032;;291,448032;291,448032;0;;0;0;0
52938;291,448032;;291,448032;291,448032;0;;0;0;0
52939;291,448032;;291,448032;291,448032;0;;0;0;0
52940;291,448032;;291,448032;291,448032;0;;0;0;0
52941;291,448032;;291,448032;291,448032;0;;0;0;0
52942;291,448032;;291,448032;291,448032;0;;0;0;0
52943;291,448032;;291,448032;291,448032;0;;0;0;0
52944;291,448032;;291,448032;291,448032;0;;0;-0,000246;-0,000246
52945;291,448032;;291,448032;291,448032;0;;-0,000246;-0,020801;-0,020555
52946;291,448032;;291,448032;291,448278;0,000246;;-0,020801;0,021047;0,041848
52947;291,448278;;291,448278;291,469325;0,021047;;0,021047;0;-0,021047
52948;291,469325;;291,469325;291,469325;0;;0;0;0
52949;291,469325;;291,469325;291,469325;0;;0;0;0
52950;291,469325;;291,469325;291,469325;0;;0;0;0
52951;291,469325;;291,469325;291,469325;0;;0;0;0
52952;291,469325;;291,469325;291,469325;0;;0;0;0
52953;291,469325;;291,469325;291,469325;0;;0;0;0
52954;291,469325;;291,469325;291,469325;0;;0;0;0
52955;291,469325;;291,469325;291,469325;0;;0;0;0
52956;291,469325;;291,469325;291,469325;0;;0;0;0
52957;291,469325;;291,469325;291,469325;0;;0;0;0
52958;291,469325;;291,469325;291,469325;0;;0;0;0
52959;291,469325;;291,469325;291,469325;0;;0;0;0
52960;291,469325;;291,469325;291,469325;0;;0;0;0
52961;291,469325;;291,469325;291,469325;0;;0;0;0
52962;291,469325;;291,469325;291,469325;0;;0;0;0
52963;291,469325;;291,469325;291,469325;0;;0;0;0
52964;291,469325;;291,469325;291,469325;0;;0;0;0
52965;291,469325;;291,469325;291,469325;0;;0;0;0
52966;291,469325;;291,469325;291,469325;0;;0;0;0
52967;291,469325;;291,469325;291,469325;0;;0;0;0
